model,mapping,method,is_counter,roi_kind,roi,s2,trough_uv,min_uv,dip_uv_threshold,s7
whisper-large,mtrf,method_75,False,electrode,C4,True,37.36335,16.57905,1.5,False
whisper-large,mtrf,method_75,False,electrode,C4,True,37.36335,16.57905,2.0,False
whisper-large,mtrf,method_75,False,electrode,C4,True,37.36335,16.57905,2.5,False
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,0.25,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,0.5,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,0.75,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,1.0,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,1.5,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,2.0,True
whisper-large,mtrf,method_75_counter,True,electrode,Fz,True,-6.67758,-11.34988,2.5,True
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,0.25,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,0.5,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,0.75,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,1.0,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,1.5,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,2.0,False
whisper-large,mtrf,method_75_counter,True,electrode,F3,True,94.12304,82.17305,2.5,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,0.25,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,0.5,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,0.75,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,1.0,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,1.5,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,2.0,False
whisper-large,mtrf,method_75_counter,True,electrode,F4,True,89.26195,79.69497,2.5,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,0.25,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,0.5,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,0.75,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,1.0,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,1.5,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,2.0,False
whisper-large,mtrf,method_75_counter,True,electrode,FCz,True,17.92933,3.82747,2.5,False
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,0.25,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,0.5,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,0.75,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,1.0,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,1.5,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,2.0,True
whisper-large,mtrf,method_75_counter,True,electrode,Cz,True,-89.5878,-89.5878,2.5,True
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,0.25,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,0.5,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,0.75,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,1.0,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,1.5,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,2.0,False
whisper-large,mtrf,method_75_counter,True,electrode,C3,True,23.20576,-4.57995,2.5,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,0.25,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,0.5,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,0.75,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,1.0,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,1.5,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,2.0,False
whisper-large,mtrf,method_75_counter,True,electrode,C4,True,74.77548,22.22156,2.5,False
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,0.25,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,0.5,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,0.75,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,1.0,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,1.5,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,2.0,True
whisper-medium,mtrf,method_09,False,electrode,Fz,True,-2.01488,-2.01488,2.5,False
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,0.25,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,0.5,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,0.75,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,1.0,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,1.5,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,2.0,True
whisper-medium,mtrf,method_09,False,electrode,F3,True,-3.47621,-3.47621,2.5,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,0.25,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,0.5,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,0.75,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,1.0,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,1.5,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,2.0,True
whisper-medium,mtrf,method_09,False,electrode,F4,True,-2.96006,-2.96006,2.5,True
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,0.25,True
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,0.5,True
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,0.75,True
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,1.0,True
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,1.5,False
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,2.0,False
whisper-medium,mtrf,method_09,False,electrode,FCz,True,-1.3918,-1.3918,2.5,False
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,0.25,True
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,0.5,True
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,0.75,True
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,1.0,True
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,1.5,True
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,2.0,False
whisper-medium,mtrf,method_09,False,electrode,Cz,True,-1.52435,-1.52435,2.5,False
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,0.25,True
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,0.5,True
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,0.75,False
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,1.0,False
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,1.5,False
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,2.0,False
whisper-medium,mtrf,method_09,False,electrode,C3,True,-0.60831,-0.60831,2.5,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,0.25,True
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,0.5,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,0.75,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,1.0,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,1.5,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,2.0,False
whisper-medium,mtrf,method_09,False,electrode,C4,True,-0.26385,-0.26385,2.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,0.25,True
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,0.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,0.75,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,1.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,1.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,2.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,Fz,True,-0.46598,-0.59074,2.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,0.25,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,0.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,0.75,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,1.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,1.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,2.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,F3,False,3.13973,3.13973,2.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,0.25,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,0.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,0.75,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,1.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,1.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,2.0,False
whisper-medium,mtrf,method_09_counter,True,electrode,F4,False,4.18117,3.96545,2.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,FCz,True,-0.36111,-0.36111,0.25,True
whisper-medium,mtrf,method_09_counter,True,electrode,FCz,True,-0.36111,-0.36111,0.5,False
whisper-medium,mtrf,method_09_counter,True,electrode,FCz,True,-0.36111,-0.36111,0.75,False
whisper-medium,mtrf,method_09_counter,True,electrode,FCz,True,-0.36111,-0.36111,1.0,False
